ID	Genome_coverage	Sequencing_depth	Lineage	Sublineage	BioPrject
ERR2515881	 0.978915 	 59.6068	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2515882	 0.973589 	 22.4623	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515883	 0.966026 	 16.6875	LINEAGE3	lineage3.1.2	PRJEB25997
ERR2515884	 0.975926 	 67.9756	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515885	 0.970785 	 44.0282	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515886	 0.970664 	 37.7919	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515887	 0.979338 	 43.2168	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515888	 0.975687 	 55.085	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515889	 0.978416 	 74.1547	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2515890	 0.978088 	 46.8451	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2515891	 0.981228 	 63.7526	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515892	 0.975891 	 65.6335	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2515893	 0.978627 	 24.0494	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515894	 0.970869 	 24.9087	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515895	 0.970601 	 40.7424	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2515896	 0.977245 	 42.1501	LINEAGE4	lineage4.1.2	PRJEB25997
ERR2515897	 0.982855 	 70.5099	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515898	 0.975266 	 76.956	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2515899	 0.977644 	 74.4652	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515900	 0.983326 	 106.411	LINEAGE4	lineage4.1.1.1	PRJEB25997
ERR2515901	 0.966244 	 19.0007	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515902	 0.977773 	 77.9928	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515903	 0.973293 	 87.553	LINEAGE4	lineage4.3.4.1	PRJEB25997
ERR2515904	 0.973908 	 46.4797	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515905	 0.983923 	 92.6282	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515906	 0.980617 	 60.2553	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2515907	 0.977208 	 42.8519	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515908	 0.970663 	 21.733	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515909	 0.985479 	 105.418	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515910	 0.979128 	 90.6041	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515911	 0.976396 	 76.0057	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515912	 0.981516 	 85.1705	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2515913	 0.978093 	 66.8976	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515914	 0.980564 	 57.1962	LINEAGE4	lineage4.1.1.1	PRJEB25997
ERR2515915	 0.976352 	 54.733	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515916	 0.968824 	 41.6948	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2515917	 0.97159 	 55.5867	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2515918	 0.981259 	 78.3196	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515919	 0.971466 	 73.1771	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2515920	 0.97295 	 43.8243	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515921	 0.978045 	 38.4863	LINEAGE4	lineage4.8	PRJEB25997
ERR2515922	 0.983028 	 59.425	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515923	 0.98005 	 59.3613	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515924	 0.980397 	 90.6943	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2515925	 0.976513 	 53.0968	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515926	 0.977426 	 44.9938	LINEAGE4	lineage4.8	PRJEB25997
ERR2515927	 0.97982 	 68.0885	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515928	 0.980355 	 56.9648	LINEAGE4	lineage4.8	PRJEB25997
ERR2515929	 0.982222 	 90.3398	LINEAGE4	lineage4.8	PRJEB25997
ERR2515930	 0.976346 	 66.0114	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515931	 0.986198 	 72.1622	LINEAGE4	lineage4.9.x.x	PRJEB25997
ERR2515932	 0.977181 	 40.1888	LINEAGE4	lineage4.3.2	PRJEB25997
ERR2515933	 0.978588 	 121.37	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2515934	 0.982615 	 90.6848	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515935	 0.977827 	 84.8167	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515936	 0.979724 	 61.7798	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2515937	 0.97553 	 44.5172	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2515938	 0.98106 	 79.5398	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515939	 0.980013 	 87.5805	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515940	 0.971942 	 48.2006	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515941	 0.984404 	 106.801	LINEAGE4	lineage4.3.2	PRJEB25997
ERR2515942	 0.978155 	 70.4995	LINEAGE2	lineage2.2.1.1	PRJEB25997
ERR2515943	 0.98002 	 85.7437	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515944	 0.981462 	 79.8801	LINEAGE4	lineage4.1.1.2	PRJEB25997
ERR2515945	 0.977823 	 60.6078	LINEAGE3	lineage3.x.x.x	PRJEB25997
ERR2515946	 0.97709 	 74.8933	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515947	 0.974869 	 77.8226	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515948	 0.979761 	 60.4511	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2515949	 0.980089 	 96.1147	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515950	 0.98203 	 76.0197	LINEAGE4	lineage4.1.1.1	PRJEB25997
ERR2515951	 0.983599 	 92.1346	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515952	 0.985614 	 108.33	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515953	 0.987184 	 53.7773	LINEAGE4	lineage4.9.x.x	PRJEB25997
ERR2515954	 0.976811 	 25.6938	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515955	 0.972108 	 31.3034	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515956	 0.984233 	 86.5674	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515957	 0.981987 	 73.459	LINEAGE4	lineage4.8	PRJEB25997
ERR2515958	 0.977081 	 46.4093	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515959	 0.981342 	 55.5296	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515960	 0.978039 	 49.4699	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515961	 0.980998 	 103.97	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2515962	 0.979057 	 62.4644	LINEAGE1	lineage1.2.2	PRJEB25997
ERR2515963	 0.977893 	 75.8685	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515964	 0.977408 	 51.2349	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515965	 0.976631 	 71.9109	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2515966	 0.977788 	 44.1381	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515967	 0.983751 	 45.6065	LINEAGE4	lineage4.9.x.x	PRJEB25997
ERR2515968	 0.979177 	 46.8966	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515969	 0.981634 	 50.1827	LINEAGE4	lineage4.9.x.x	PRJEB25997
ERR2515970	 0.97528 	 117.813	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2515971	 0.981162 	 98.231	LINEAGE4	lineage4.7	PRJEB25997
ERR2515972	 0.971279 	 36.4165	LINEAGE2	lineage2.2.1.1	PRJEB25997
ERR2515973	 0.980572 	 52.7077	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515974	 0.978797 	 65.1278	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515975	 0.97692 	 33.1364	LINEAGE1	lineage1.2.2	PRJEB25997
ERR2515976	 0.978137 	 60.2706	LINEAGE4	lineage4.1.2	PRJEB25997
ERR2515977	 0.979889 	 51.8846	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515978	 0.977461 	 47.4666	LINEAGE4	lineage4.8	PRJEB25997
ERR2515979	 0.9731 	 34.7745	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2515980	 0.973769 	 38.3736	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515981	 0.967601 	 18.4865	LINEAGE4	lineage4.1.1	PRJEB25997
ERR2515982	 0.985079 	 85.8844	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2515983	 0.979722 	 51.2341	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515984	 0.973679 	 31.812	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2515985	 0.979344 	 23.6196	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2515986	 0.974327 	 29.7205	LINEAGE1	lineage1.2.2	PRJEB25997
ERR2515987	 0.977928 	 69.4162	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2515988	 0.978436 	 75.1252	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2515989	 0.981181 	 89.2427	LINEAGE1	lineage1.2.2	PRJEB25997
ERR2515990	 0.979083 	 80.9248	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2515991	 0.980916 	 33.0884	LINEAGE4	lineage4.8	PRJEB25997
ERR2515992	 0.982068 	 54.6736	LINEAGE4	lineage4.8	PRJEB25997
ERR2515993	 0.978341 	 45.489	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2515994	 0.975994 	 73.5181	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2515995	 0.974857 	 32.0285	LINEAGE4	lineage4.1.1.1	PRJEB25997
ERR2515996	 0.976837 	 76.8739	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2515997	 0.981435 	 69.5091	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515998	 0.981977 	 52.487	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2515999	 0.962143 	 24.5673	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2516000	 0.981939 	 64.1108	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516001	 0.978646 	 55.5441	LINEAGE4	lineage4.3.2	PRJEB25997
ERR2516002	 0.971032 	 80.2454	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2516003	 0.976105 	 63.0118	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516004	 0.979754 	 64.9918	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516005	 0.974278 	 50.9938	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2516006	 0.972993 	 47.6892	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516007	 0.980672 	 53.6881	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516008	 0.970668 	 29.2476	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2516009	 0.975315 	 65.233	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516010	 0.970671 	 65.3362	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2516011	 0.976219 	 63.7992	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516012	 0.978167 	 102.962	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2516013	 0.979051 	 53.8032	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2516014	 0.977209 	 83.1415	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516015	 0.981511 	 53.4391	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2516016	 0.981078 	 101.993	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516017	 0.984435 	 92.9817	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2516018	 0.976351 	 93.7729	LINEAGE2	lineage2.2.1.1	PRJEB25997
ERR2516019	 0.971441 	 42.9903	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2516020	 0.97216 	 34.5213	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2516021	 0.970126 	 21.7447	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516022	 0.978813 	 42.862	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516023	 0.979398 	 73.0598	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2516024	 0.976954 	 72.1193	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516025	 0.972294 	 33.9132	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2516026	 0.983679 	 111.245	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516027	 0.97438 	 29.6128	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2516028	 0.962632 	 14.8726	LINEAGE4	lineage4.1.1.1	PRJEB25997
ERR2516029	 0.978143 	 55.1954	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2516030	 0.985825 	 89.2776	LINEAGE4	lineage4.9.x.x	PRJEB25997
ERR2516031	 0.978896 	 70.377	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2516032	 0.969353 	 25.0746	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516033	 0.975231 	 55.4763	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516034	 0.979664 	 66.4352	LINEAGE4	lineage4.1.1.1	PRJEB25997
ERR2516035	 0.977543 	 55.3618	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2516036	 0.981505 	 76.5469	LINEAGE4	lineage4.1.1.2	PRJEB25997
ERR2516037	 0.985985 	 143.406	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516038	 0.968151 	 23.134	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516039	 0.975523 	 53.9354	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516040	 0.964258 	 19.0149	LINEAGE2	lineage2.2.1.1	PRJEB25997
ERR2516041	 0.981017 	 92.1817	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2516042	 0.981554 	 59.4765	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2516043	 0.980273 	 50.0186	LINEAGE4	lineage4.8	PRJEB25997
ERR2516044	 0.983591 	 89.5746	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516045	 0.983363 	 96.4024	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2516046	 0.973819 	 47.7197	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516047	 0.979508 	 47.1605	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2516048	 0.970036 	 41.7087	LINEAGE4	lineage4.8	PRJEB25997
ERR2516049	 0.97498 	 47.3592	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516050	 0.980868 	 55.7736	LINEAGE3	lineage3.x.x.x	PRJEB25997
ERR2516051	 0.981428 	 61.7581	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516052	 0.979983 	 62.5963	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516054	 0.985305 	 85.6823	LINEAGE4	lineage4.8	PRJEB25997
ERR2516055	 0.971353 	 37.8582	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2516056	 0.987235 	 104.473	LINEAGE4	lineage4.8	PRJEB25997
ERR2516057	 0.976747 	 98.9097	LINEAGE1	lineage1.2.2	PRJEB25997
ERR2516058	 0.973424 	 62.3483	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2516059	 0.98106 	 50.9591	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516060	 0.971409 	 70.3972	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2516061	 0.97517 	 30.5859	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2516062	 0.971081 	 28.7715	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516063	 0.975509 	 71.0302	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2516064	 0.977588 	 72.7968	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2516065	 0.977116 	 53.4005	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2516066	 0.973614 	 47.0096	LINEAGE2	lineage2.2.2	PRJEB25997
ERR2516067	 0.982052 	 56.7324	LINEAGE4	lineage4.1	PRJEB25997
ERR2516068	 0.984189 	 94.0554	LINEAGE4	lineage4.8	PRJEB25997
ERR2516069	 0.980264 	 83.0147	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2516070	 0.973843 	 34.7749	LINEAGE4	lineage4.8	PRJEB25997
ERR2516071	 0.969571 	 18.7453	LINEAGE4	lineage4.8	PRJEB25997
ERR2516072	 0.975799 	 42.8177	LINEAGE2	lineage2.2.1.1	PRJEB25997
ERR2516073	 0.980994 	 79.5536	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516074	 0.982135 	 95.6044	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516075	 0.96697 	 18.9298	LINEAGE1	lineage1.2.2	PRJEB25997
ERR2516076	 0.975383 	 43.504	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2516077	 0.980772 	 84.9273	LINEAGE1	lineage1.2.2	PRJEB25997
ERR2516078	 0.974796 	 53.629	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516079	 0.974128 	 56.9285	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516080	 0.974986 	 58.6471	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516081	 0.98023 	 66.3049	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2516082	 0.98053 	 66.8885	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2516083	 0.979028 	 52.94	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516084	 0.976096 	 90.053	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516085	 0.976115 	 60.2652	LINEAGE4	lineage4.1.1.3	PRJEB25997
ERR2516086	 0.983756 	 72.4564	LINEAGE4	lineage4.8	PRJEB25997
ERR2516087	 0.973795 	 44.5119	LINEAGE2	lineage2.2.1.1	PRJEB25997
ERR2516088	 0.980975 	 58.717	LINEAGE4	lineage4.1.1	PRJEB25997
ERR2516089	 0.973397 	 46.956	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2516090	 0.982994 	 99.0487	LINEAGE4	lineage4.1.2	PRJEB25997
ERR2516091	 0.978011 	 42.346	LINEAGE4	lineage4.1.2.1	PRJEB25997
ERR2516092	 0.976225 	 48.3037	LINEAGE4	lineage4.1.1	PRJEB25997
ERR2516093	 0.973561 	 26.8892	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516094	 0.971841 	 49.8865	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516095	 0.976303 	 53.0329	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516096	 0.982113 	 86.4051	LINEAGE4	lineage4.3.2.1	PRJEB25997
ERR2516097	 0.977649 	 67.5666	LINEAGE2	lineage2.2.1.1	PRJEB25997
ERR2516098	 0.972821 	 53.3957	LINEAGE4	lineage4.3.4.2.1	PRJEB25997
ERR2516099	 0.977454 	 59.954	LINEAGE4	lineage4.4.1.1	PRJEB25997
ERR2516100	 0.970148 	 25.3148	LINEAGE2	lineage2.2.1	PRJEB25997
ERR2516101	 0.978016 	 53.3323	LINEAGE4	lineage4.3.3	PRJEB25997
ERR2516102	 0.982755 	 55.4907	LINEAGE1	lineage1.2.2	PRJEB25998
ERR2516103	 0.982782 	 66.3222	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516104	 0.984241 	 108.608	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516105	 0.984525 	 81.1158	LINEAGE4	lineage4.8	PRJEB25998
ERR2516106	 0.980865 	 90.6243	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516107	 0.98296 	 100.978	LINEAGE4	lineage4.7	PRJEB25998
ERR2516108	 0.980025 	 110.899	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516109	 0.983447 	 134.296	LINEAGE4	lineage4.8	PRJEB25998
ERR2516110	 0.980825 	 90.2599	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516111	 0.982987 	 99.0222	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516112	 0.985316 	 137.001	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516113	 0.984349 	 103.474	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516114	 0.983931 	 124.439	LINEAGE4	lineage4.8	PRJEB25998
ERR2516115	 0.987253 	 123.126	LINEAGE4	lineage4.8	PRJEB25998
ERR2516116	 0.978861 	 80.6188	LINEAGE4	lineage4.6.2.2	PRJEB25998
ERR2516117	 0.982964 	 100.176	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516118	 0.984292 	 91.2934	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516119	 0.981976 	 70.535	LINEAGE4	lineage4.7	PRJEB25998
ERR2516120	 0.976404 	 114.194	LINEAGE4	lineage4.3.4.1	PRJEB25998
ERR2516121	 0.987462 	 41.1905	LINEAGE4	lineage4.1	PRJEB25998
ERR2516122	 0.977919 	 83.5011	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516123	 0.984931 	 62.8699	LINEAGE4	lineage4.8	PRJEB25998
ERR2516124	 0.976687 	 24.2358	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516125	 0.982893 	 89.7628	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516126	 0.983734 	 58.6189	LINEAGE4	lineage4.7	PRJEB25998
ERR2516127	 0.979101 	 116.06	LINEAGE2	lineage2.2.1	PRJEB25998
ERR2516128	 0.984914 	 116.152	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516129	 0.982835 	 63.9523	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516130	 0.984928 	 86.2049	LINEAGE3	lineage3.x.x.x	PRJEB25998
ERR2516131	 0.986005 	 110.876	LINEAGE4	lineage4.8	PRJEB25998
ERR2516132	 0.972162 	 24.5149	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516133	 0.982211 	 80.0293	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516134	 0.986189 	 107.752	LINEAGE4	lineage4.8	PRJEB25998
ERR2516135	 0.977405 	 47.8161	LINEAGE4	lineage4.3.3	PRJEB25998
ERR2516136	 0.979283 	 39.0164	LINEAGE4	lineage4.8	PRJEB25998
ERR2516137	 0.983364 	 69.5813	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516138	 0.970274 	 30.255	LINEAGE2	lineage2.2.1	PRJEB25998
ERR2516139	 0.978558 	 139.901	LINEAGE4	lineage4.3.4.1	PRJEB25998
ERR2516140	 0.982968 	 65.8912	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516141	 0.980095 	 67.2108	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516142	 0.983326 	 99.2457	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516143	 0.979141 	 99.0162	LINEAGE2	lineage2.2.2	PRJEB25998
ERR2516144	 0.983926 	 95.6444	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516145	 0.977252 	 41.218	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516146	 0.984201 	 114.923	LINEAGE4	lineage4.4.1.1	PRJEB25998
ERR2516147	 0.981047 	 29.9356	LINEAGE4	lineage4.5	PRJEB25998
ERR2516148	 0.981943 	 84.7658	LINEAGE4	lineage4.8	PRJEB25998
ERR2516149	 0.985993 	 138.502	LINEAGE4	lineage4.8	PRJEB25998
ERR2516150	 0.984364 	 96.7807	LINEAGE4	lineage4.8	PRJEB25998
ERR2516151	 0.974165 	 52.2969	LINEAGE2	lineage2.2.1	PRJEB25998
ERR2516152	 0.98055 	 57.9686	LINEAGE4	lineage4.8	PRJEB25998
ERR2516153	 0.98741 	 135.98	LINEAGE3	lineage3.x.x.x	PRJEB25998
ERR2516154	 0.983759 	 142.741	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516155	 0.982085 	 80.7866	LINEAGE4	lineage4.3.3	PRJEB25998
ERR2516156	 0.984826 	 96.7852	LINEAGE4	lineage4.8	PRJEB25998
ERR2516157	 0.983396 	 100.989	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516158	 0.977907 	 57.508	LINEAGE4	lineage4.8	PRJEB25998
ERR2516159	 0.984458 	 100.133	LINEAGE4	lineage4.1.2.1	PRJEB25998
ERR2516160	 0.966911 	 28.4383	LINEAGE2	lineage2.2.1	PRJEB25998
ERR2516161	 0.979255 	 48.4589	LINEAGE4	lineage4.3.3	PRJEB25998
ERR2516162	 0.98351 	 71.6339	LINEAGE4	lineage4.1	PRJEB25998
ERR2516163	 0.983462 	 116.463	LINEAGE4	lineage4.3.3	PRJEB25998
ERR2516164	 0.984578 	 87.2162	LINEAGE4	lineage4.3.2	PRJEB25998
ERR2516165	 0.987799 	 140.004	LINEAGE4	lineage4.8	PRJEB25998
ERR2516166	 0.990108 	 218.876	LINEAGE4	lineage4.8	PRJEB25999
ERR2516167	 0.984709 	 144.388	LINEAGE4	lineage4.8	PRJEB25999
ERR2516168	 0.986183 	 125.921	LINEAGE4	lineage4.8	PRJEB25999
ERR2516169	 0.984367 	 103.608	LINEAGE4	lineage4.8	PRJEB25999
ERR2516170	 0.987843 	 346.248	LINEAGE4	lineage4.1.2.1	PRJEB25999
ERR2516171	 0.979768 	 64.9453	LINEAGE4	lineage4.3.3	PRJEB25999
ERR2516172	 0.984616 	 58.4128	LINEAGE3	lineage3.1.1	PRJEB25999
ERR2516173	 0.981532 	 59.9328	LINEAGE4	lineage4.1.2.1	PRJEB25999
ERR2516174	 0.98313 	 74.5071	LINEAGE4	lineage4.4.1.1	PRJEB25999
ERR2516175	 0.976844 	 214.743	LINEAGE4	lineage4.3.4.2	PRJEB25999
ERR2516176	 0.990416 	 229.422	LINEAGE4	lineage4.9.x.x	PRJEB25999
ERR2516177	 0.980633 	 120.064	LINEAGE2	lineage2.2.1	PRJEB25999
ERR2516178	 0.989026 	 340.06	LINEAGE4	lineage4.8	PRJEB25999
ERR2516179	 0.98234 	 61.1263	LINEAGE4	lineage4.1.2.1	PRJEB25999
ERR2516180	 0.9849 	 56.8839	LINEAGE3	lineage3.x.x.x	PRJEB25999
ERR2516181	 0.980476 	 71.5457	LINEAGE4	lineage4.3.3	PRJEB25999
ERR2516182	 0.981559 	 117.219	LINEAGE2	lineage2.2.1	PRJEB25999
ERR2516183	 0.981767 	 144.508	LINEAGE2	lineage2.2.1	PRJEB25999
ERR2516184	 0.981348 	 43.506	LINEAGE4	lineage4.4.1.1	PRJEB25999
ERR2516185	 0.984746 	 130.641	LINEAGE4	lineage4.3.2	PRJEB25999
ERR2516186	 0.980888 	 155.009	LINEAGE2	lineage2.2.1	PRJEB25999
ERR2516187	 0.982756 	 86.6094	LINEAGE4	lineage4.1.2.1	PRJEB25999
